text,label,intent_name,orig_train_index
Would I be able to use SWIFT transfers?,56,top_up_by_bank_transfer_charge,1858
Why would the ATM machine fail to give me the cash withdrawal I requested?,26,declined_cash_withdrawal,5016
My card won't let me withdraw money.,26,declined_cash_withdrawal,4940
How come I got to pay to get my money from the ATM?,19,cash_withdrawal_charge,9386
Why is the pending status on my cash withdrawal taking so long?,46,pending_cash_withdrawal,814
Does the top-up need verified?,71,verify_top_up,7693
Help please!  My rent payment is coming out tomorrow and I made a payment mistake yesterday! Can you put in in the correct account?,8,cancel_transfer,2223
How much is it to use my US debit or credit card to top up?,57,top_up_by_card_charge,9170
Do you take SWIFT transfers?,56,top_up_by_bank_transfer_charge,1897
I did not make this payment that I see in the App.,16,card_payment_not_recognised,3580
Can you tell me where I can withdraw money?,3,atm_support,4561
Who can have access to top up my account?,62,topping_up_by_card,4327
Can you please explain the topping up transfer process?,65,transfer_into_account,7661
Was there a way for me to get tracking for that?,11,card_arrival,60
is there a way to fix my top up,59,top_up_failed,8605
Why does top-up require verification?,71,verify_top_up,7751
Will you charge me more if I top up with an international card?,57,top_up_by_card_charge,9168
Do i have to top-up with my credit card before I can transfer?,62,topping_up_by_card,4329
I just got my new card.  How can I activate it?,0,activate_my_card,9326
"I sent some money to somebody a couple of hours ago, and they still have yet to receive it.  They really need the money, how much longer are they going to have to wait?",66,transfer_not_received_by_recipient,2867
Can I use my American Express card to add money into my account?,54,supported_cards_and_currencies,2873
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,26,declined_cash_withdrawal,5065
My card isn't letting me purchase something and I wanted to know why.,7,beneficiary_not_allowed,7150
How can I fix my card if the contactless function didn't work this morning?,23,contactless_not_working,1810
The transfer that I was trying to complete was declined. What was the cause?,27,declined_transfer,5647
When will my transfer finish pending?,48,pending_transfer,5992
"I have made a payment by my card, and its still pending since a long time. Could you please tell me when it will process.",45,pending_card_payment,5215
there is a debit i dont recognize,28,direct_debit_payment_not_recognised,4677
I would like to use top-up with my Apple Pay.,2,apple_pay_or_google_pay,9692
I made a payment with my card that was cancelled?,53,reverted_card_payment?,6742
Why have you declined my card payment?,25,declined_card_payment,5974
Is there a way I can get my card expedited?,11,card_arrival,51
Can you tell me why my top-up was canceled?,61,top_up_reverted,3299
Is payment required to get a card of my own?,43,order_physical_card,8147
"Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!",53,reverted_card_payment?,6820
how much does it cost to add money,57,top_up_by_card_charge,9079
I haven't received my pin,38,get_physical_card,4009
Do I pay a fee for SEPA transfers?,56,top_up_by_bank_transfer_charge,1909
How do I change the details in my account?,30,edit_personal_details,3680
"Someone has stolen my phone, what should I do?",42,lost_or_stolen_phone,5254
I would like to be assisted with the activation of my card.,0,activate_my_card,9228
Do I have to manually top-up my account each time or will it do it on its own?,4,automatic_top_up,1236
"How do I activate my card, so that I can start using it?",0,activate_my_card,9226
How do I transfer funds directly from my credit card?,62,topping_up_by_card,4280
My top up is incomplete.,47,pending_top_up,1951
Been trying to transfer money this morning but keep getting rejected. I don't understand why this is happening.,35,failed_transfer,7519
After taking over my card transactions I noticed that was charged twice for a restaurant purchased from earlier this week. Can you please remove one of these transactions from my account since it is not accurate?,63,transaction_charged_twice,6414
I checked the app and there is a payment that I don't recognize.,16,card_payment_not_recognised,3562
How can I the person see my money transaction?,66,transfer_not_received_by_recipient,2863
show me how to top up,62,topping_up_by_card,4303
what is the matter?,28,direct_debit_payment_not_recognised,4655
Will it cost me to get a second card?,39,getting_spare_card,7908
Are there any fees associated with receiving money?,56,top_up_by_bank_transfer_charge,1921
I am trying to delete my account.,55,terminate_account,6208
What if I need to use GBP instead of USD?,33,exchange_via_app,1361
I don't have the device I used to log onto the platform so I can't access it.,42,lost_or_stolen_phone,5282
How much would I be charged for a transfer?,56,top_up_by_bank_transfer_charge,1915
How many times can I use a virtual card?,29,disposable_card_limits,4339
"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",64,transfer_fee_charged,7202
My purchases from this morning are showing up as payment pending. Can you tell me why?,45,pending_card_payment,5152
Am I able to track the card that was just sent to me?,11,card_arrival,43
Can I use a bank transfer to add money to my account?,65,transfer_into_account,7655
I can't use the app.  My phone is lost at the hotel.,42,lost_or_stolen_phone,5355
I cant find my card.,41,lost_or_stolen_card,1537
"I may need to exchange my USD for GBP, can your app do that?",33,exchange_via_app,1425
I was just giving the wrong amount by the ATM. How do I request cash back at this point? The app is showing the amount that I actually requested even though that's not what I got.,75,wrong_amount_of_cash_received,2381
Please verify my top-up card,71,verify_top_up,7720
How do i activate my card,0,activate_my_card,9184
Is it possible to have more than one disposable card?,29,disposable_card_limits,4388
Where can my card be used?,10,card_acceptance,3120
I used my pin too many times.,49,pin_blocked,1727
"I travel a lot, can I get a bulk currency exchange discount?",31,exchange_charge,8993
How long until my card will get here?,12,card_delivery_estimate,1014
My app is showing a payment that I know I did not do. Can you please cancel that transaction and credit my account please?,28,direct_debit_payment_not_recognised,4642
There is payment showing that I didn't do.,16,card_payment_not_recognised,3516
Can I receive a refund for an item I purchased?,52,request_refund,5443
How long does it take to get money from Europe?,67,transfer_timing,6702
I need to change a transfer.,8,cancel_transfer,2096
Is it possible to get a new card in China?,9,card_about_to_expire,9524
My card has been stolen what do I do?,41,lost_or_stolen_card,1491
Can I get a disposable card?  How many can I have?  How often can I use them?,29,disposable_card_limits,4350
why is there a service fee on my statement?,34,extra_charge_on_statement,614
Do you charge anything for topping up?,56,top_up_by_bank_transfer_charge,1867
I tried to get cash out of the ATM but it is taking too long,46,pending_cash_withdrawal,740
Where's my top up code?,71,verify_top_up,7776
Is it possible to obtain both a Visa and a Mastercard from you?,73,visa_or_mastercard,4194
Can I see where my funds come from?,70,verify_source_of_funds,6580
There is a payment showing on my app that I didn't do. Will you please cancel this payment and refund my money ?,28,direct_debit_payment_not_recognised,4812
I see a strange payment in my account.,16,card_payment_not_recognised,3608
why do i have to verify top up?,71,verify_top_up,7704
Am I charged for receiving money?,56,top_up_by_bank_transfer_charge,1835
I an not sure but it looks as if a card payment I made was cancelled.,53,reverted_card_payment?,6871
I made a purchase recently but I have decided that I'm not buying it and I need to receive my money back. Can you please give me a refund ASAP. It's extremely urgent.,52,request_refund,5396
